8760
2381	7.42	1.204	0	2.192
2382	8.27	1.205	36	2.025
2383	10.18	1.203	122	2.017
2384	11.76	1.199	226	2.069
2385	13.23	1.194	308	2.157
2386	14.18	1.19	349	2.291
2387	14.83	1.188	376	2.162
2388	15.20	1.186	327	2.143
2389	15.29	1.185	274	2.081
2390	15.33	1.184	247	2.138
2391	15.38	1.183	227	2.268
2392	15.38	1.182	207	2.307
2393	14.88	1.182	111	2.235
2394	13.43	1.183	24	2.219
2395	12.36	1.185	0	2.393
2396	11.82	1.187	0	2.514
2397	11.31	1.189	0	2.553
2398	10.94	1.19	0	2.61
2399	10.63	1.191	0	2.624
2400	10.50	1.192	0	2.527
2401	10.42	1.193	0	2.438
2402	10.33	1.194	0	2.255
2403	10.29	1.196	0	2.01
2404	9.55	1.198	0	2.32
2405	8.87	1.201	0	2.509
2406	8.80	1.204	14	2.436
2407	9.57	1.206	41	2.56
2408	10.12	1.206	77	2.927
2409	10.99	1.204	132	3.447
2410	11.68	1.203	203	3.937
2411	12.05	1.202	244	4.181
2412	12.30	1.202	253	4.228
2413	12.46	1.201	232	4.122
2414	12.47	1.201	195	3.894
2415	12.28	1.2	138	3.707
2416	11.90	1.201	75	3.47
2417	11.33	1.202	37	2.988
2418	10.36	1.204	8	2.519
2419	9.74	1.205	0	2.164
2420	9.60	1.206	0	1.839
2421	9.58	1.207	0	1.78
2422	9.67	1.207	0	1.934
2423	9.65	1.207	0	2.358
2424	9.37	1.208	0	3.057
2425	9.07	1.209	0	3.538
2426	8.63	1.212	0	3.863
2427	8.12	1.214	0	3.752
2428	7.71	1.215	0	3.4
2429	7.58	1.216	1	3.068
2430	8.44	1.215	47	2.881
2431	10.22	1.212	165	2.846
2432	11.86	1.207	314	3.233
2433	13.36	1.203	464	3.657
2434	14.42	1.2	591	3.856
2435	14.92	1.198	605	3.748
2436	15.17	1.197	563	3.557
2437	15.26	1.195	495	3.391
2438	15.12	1.194	389	3.286
2439	14.86	1.194	312	3.247
2440	14.47	1.194	202	3.251
2441	13.81	1.194	107	3.168
2442	12.05	1.196	24	2.99
2443	10.53	1.198	0	3.262
2444	10.05	1.201	0	3.563
2445	9.60	1.206	0	4.054
2446	9.13	1.212	0	4.56
2447	8.65	1.217	0	4.925
2448	8.27	1.221	0	4.99
2449	8.00	1.222	0	4.681
2450	7.86	1.223	0	4.163
2451	7.74	1.223	0	3.721
2452	7.51	1.224	0	3.325
2453	7.22	1.224	1	3.019
2454	7.64	1.224	39	3.03
2455	8.81	1.222	147	3.057
2456	10.29	1.218	302	3.188
2457	11.88	1.214	571	3.311
2458	12.87	1.211	638	3.377
2459	13.49	1.208	667	3.464
2460	14.21	1.205	776	3.545
2461	14.75	1.202	788	3.609
2462	14.88	1.2	683	3.626
2463	14.62	1.199	505	3.625
2464	14.16	1.198	320	3.681
2465	13.39	1.199	148	3.765
2466	11.38	1.201	30	3.471
2467	9.50	1.204	0	3.701
2468	9.30	1.208	0	3.836
2469	8.95	1.211	0	3.832
2470	8.54	1.214	0	3.652
2471	8.21	1.216	0	3.493
2472	7.81	1.218	0	3.496
2473	7.38	1.22	0	3.601
2474	6.95	1.222	0	3.746
2475	6.62	1.223	0	3.909
2476	6.30	1.224	0	3.803
2477	6.05	1.225	1	3.828
2478	6.34	1.226	26	3.882
2479	6.94	1.226	83	4.229
2480	7.58	1.225	148	4.667
2481	8.45	1.223	219	4.801
2482	9.36	1.22	275	4.658
2483	10.17	1.218	349	4.39
2484	10.62	1.216	323	4.05
2485	10.98	1.214	324	3.763
2486	11.19	1.213	316	3.607
2487	11.06	1.212	243	3.548
2488	10.67	1.213	178	3.417
2489	9.87	1.215	82	3.06
2490	8.62	1.219	17	2.359
2491	7.62	1.222	0	1.842
2492	7.27	1.225	0	2.059
2493	7.01	1.227	0	2.698
2494	6.69	1.227	0	3.2
2495	6.53	1.226	0	3.389
2496	6.44	1.224	0	3.25
2497	6.61	1.222	0	3.033
2498	6.77	1.221	0	2.843
2499	6.96	1.22	0	2.751
2500	6.41	1.221	0	2.888
2501	5.82	1.222	2	3.076
2502	6.76	1.223	64	2.964
2503	10.10	1.221	245	2.718
2504	12.71	1.213	455	2.268
2505	14.45	1.208	645	2.536
2506	15.44	1.205	735	3.093
2507	15.96	1.203	736	3.407
2508	16.21	1.202	697	3.497
2509	16.38	1.201	655	3.39
2510	16.41	1.2	579	3.188
2511	16.28	1.199	468	3.081
2512	16.03	1.198	333	3.11
2513	15.34	1.197	179	3.102
2514	12.88	1.199	38	2.959
2515	10.85	1.201	0	3.135
2516	10.48	1.204	0	3.04
2517	10.31	1.206	0	2.787
2518	10.55	1.208	0	2.343
2519	10.09	1.209	0	2.161
2520	9.21	1.21	0	2.567
2521	8.25	1.21	0	2.983
2522	7.49	1.211	0	3.252
2523	7.01	1.212	0	3.362
2524	6.73	1.213	0	3.335
2525	6.50	1.215	2	3.244
2526	7.70	1.217	54	3.067
2527	10.43	1.217	149	3.104
2528	12.35	1.213	267	3.138
2529	14.16	1.207	374	3.289
2530	15.23	1.203	451	3.219
2531	15.96	1.201	494	3.051
2532	16.48	1.198	511	2.871
2533	16.71	1.197	463	2.725
2534	16.77	1.195	391	2.632
2535	16.73	1.194	321	2.552
2536	16.60	1.194	247	2.481
2537	16.07	1.193	137	2.361
2538	14.69	1.194	34	2.289
2539	13.85	1.195	0	2.306
2540	13.38	1.197	0	2.323
2541	12.76	1.199	0	2.383
2542	12.32	1.2	0	2.373
2543	11.84	1.202	0	2.32
2544	11.47	1.203	0	2.274
2545	11.27	1.205	0	2.176
2546	11.13	1.206	0	2.012
2547	11.05	1.207	0	1.838
2548	10.33	1.209	0	1.808
2549	9.48	1.212	2	1.92
2550	9.58	1.214	53	1.989
2551	12.00	1.213	218	2.019
2552	14.66	1.206	451	1.659
2553	16.90	1.198	657	2.201
2554	18.19	1.194	822	2.552
2555	19.20	1.19	910	2.674
2556	19.91	1.187	915	2.69
2557	20.34	1.185	854	2.714
2558	20.48	1.183	740	2.723
2559	20.35	1.181	580	2.74
2560	19.99	1.18	391	2.794
2561	19.19	1.18	192	2.788
2562	16.73	1.182	41	2.898
2563	14.68	1.184	0	3.155
2564	13.99	1.187	0	3.211
2565	13.53	1.19	0	3.11
2566	13.22	1.193	0	2.8
2567	12.70	1.196	0	2.435
2568	12.07	1.199	0	2.262
2569	11.36	1.201	0	2.59
2570	10.37	1.203	0	3.039
2571	9.36	1.205	0	3.483
2572	8.41	1.208	0	3.907
2573	7.91	1.212	3	4.242
2574	9.75	1.215	67	4.381
2575	12.68	1.215	240	4.574
2576	14.82	1.209	464	5.122
2577	16.63	1.204	650	5.164
2578	17.97	1.199	760	5.014
2579	18.98	1.196	858	4.832
2580	19.69	1.193	884	4.638
2581	20.04	1.191	819	4.499
2582	20.06	1.189	690	4.435
2583	19.78	1.188	528	4.478
2584	19.27	1.188	368	4.573
2585	18.15	1.189	188	4.371
2586	15.39	1.192	42	4.037
2587	13.00	1.196	0	4.359
2588	12.28	1.201	0	4.615
2589	11.63	1.206	0	4.63
2590	10.87	1.21	0	4.405
2591	10.07	1.212	0	4.086
2592	9.39	1.214	0	3.875
2593	8.95	1.214	0	3.85
2594	8.63	1.215	0	3.917
2595	8.40	1.217	0	3.957
2596	8.18	1.219	0	3.86
2597	7.94	1.222	4	3.639
2598	9.71	1.223	70	3.349
2599	12.79	1.222	254	3.431
2600	15.25	1.215	473	4.008
2601	17.01	1.209	674	4.083
2602	18.00	1.206	796	3.815
2603	18.76	1.203	859	3.457
2604	19.36	1.201	879	3.116
2605	19.81	1.198	850	2.839
2606	20.01	1.196	752	2.586
2607	19.92	1.194	598	2.375
2608	19.59	1.193	404	2.233
2609	18.86	1.193	203	2.146
2610	17.11	1.194	43	2.088
2611	15.81	1.196	1	2.042
2612	15.72	1.198	0	1.898
2613	15.02	1.2	0	2.09
2614	13.53	1.202	0	2.506
2615	12.36	1.205	0	2.905
2616	11.20	1.207	0	3.174
2617	10.31	1.209	0	3.348
2618	9.69	1.21	0	3.438
2619	9.32	1.211	0	3.444
2620	9.10	1.212	0	3.382
2621	8.84	1.214	4	3.328
2622	10.50	1.215	72	3.127
2623	14.14	1.213	265	3.106
2624	16.91	1.205	489	3.172
2625	18.85	1.199	694	3.611
2626	20.01	1.195	849	3.725
2627	20.91	1.191	952	3.749
2628	21.50	1.188	982	3.835
2629	21.84	1.186	934	3.96
2630	21.91	1.184	820	4.064
2631	21.71	1.182	647	4.111
2632	21.22	1.182	436	4.141
2633	19.94	1.182	214	3.775
2634	16.99	1.184	42	3.258
2635	15.13	1.187	1	3.064
2636	14.42	1.19	0	3.186
2637	13.28	1.193	0	3.481
2638	12.49	1.196	0	3.606
2639	11.91	1.198	0	3.671
2640	11.52	1.199	0	3.704
2641	11.35	1.2	0	3.616
2642	11.14	1.2	0	3.533
2643	10.98	1.2	0	3.504
2644	10.86	1.201	0	3.51
2645	10.52	1.202	4	3.565
2646	11.43	1.202	56	3.569
2647	13.99	1.201	140	3.608
2648	16.11	1.198	263	3.648
2649	17.96	1.192	448	3.96
2650	19.28	1.188	570	4.277
2651	20.04	1.185	604	4.417
2652	20.28	1.183	526	4.383
2653	20.23	1.182	425	4.251
2654	20.03	1.18	341	4.057
2655	19.89	1.179	301	3.908
2656	19.76	1.178	263	3.797
2657	19.06	1.177	167	3.512
2658	16.44	1.178	46	3.207
2659	14.24	1.181	1	3.422
2660	13.11	1.185	0	3.81
2661	12.16	1.191	0	4.17
2662	11.34	1.196	0	4.407
2663	10.71	1.199	0	4.564
2664	10.25	1.2	0	4.531
2665	10.11	1.2	0	4.399
2666	10.29	1.199	0	4.21
2667	10.49	1.199	0	4.079
2668	10.34	1.2	0	3.979
2669	9.92	1.203	1	3.945
2670	10.05	1.204	21	3.84
2671	10.87	1.203	50	3.62
2672	12.03	1.201	88	3.424
2673	13.74	1.197	161	3.46
2674	15.55	1.191	278	4.109
2675	17.05	1.187	486	4.676
2676	18.42	1.182	770	5.043
2677	19.10	1.179	827	5.379
2678	18.99	1.178	681	5.738
2679	18.34	1.177	447	5.878
2680	17.60	1.178	267	5.964
2681	16.42	1.178	109	5.671
2682	14.77	1.181	25	5.264
2683	13.28	1.186	0	4.946
2684	12.48	1.19	0	4.773
2685	12.06	1.192	0	4.681
2686	11.80	1.192	0	4.649
2687	11.71	1.192	0	5.028
2688	11.70	1.192	0	5.268
2689	11.65	1.191	0	5.423
2690	11.50	1.19	0	5.413
2691	11.33	1.189	0	5.29
2692	11.14	1.191	0	5.358
2693	10.85	1.193	1	5.606
2694	10.72	1.195	12	5.888
2695	10.76	1.196	27	5.879
2696	10.90	1.196	40	5.635
2697	11.30	1.195	65	5.663
2698	12.16	1.192	129	5.837
2699	13.36	1.188	201	6.005
2700	14.53	1.183	262	6.317
2701	15.44	1.179	301	6.629
2702	15.60	1.177	233	6.716
2703	15.31	1.178	173	6.473
2704	14.86	1.179	106	5.953
2705	14.15	1.181	43	5.419
2706	13.44	1.184	14	5.212
2707	12.87	1.186	0	5.192
2708	12.74	1.187	0	5.355
2709	12.82	1.187	0	5.328
2710	13.06	1.186	0	5.394
2711	12.98	1.186	0	5.058
2712	12.59	1.187	0	4.653
2713	12.18	1.188	0	4.485
2714	11.82	1.189	0	4.414
2715	11.35	1.191	0	4.232
2716	10.90	1.192	0	3.905
2717	10.67	1.194	5	3.632
2718	12.11	1.196	60	3.556
2719	13.53	1.194	160	3.714
2720	15.11	1.189	288	4.128
2721	16.66	1.185	438	4.48
2722	17.73	1.181	497	4.685
2723	17.75	1.181	348	4.787
2724	17.52	1.181	293	5.127
2725	17.28	1.182	271	5.599
2726	16.98	1.182	223	5.696
2727	16.59	1.183	170	5.679
2728	16.23	1.184	137	5.414
2729	15.78	1.185	102	4.887
2730	14.74	1.187	42	4.277
2731	13.06	1.19	1	3.908
2732	12.35	1.193	0	3.713
2733	11.61	1.195	0	3.606
2734	11.01	1.197	0	3.297
2735	10.73	1.198	0	3.003
2736	10.63	1.198	0	2.746
2737	10.52	1.199	0	2.56
2738	10.20	1.2	0	2.493
2739	9.83	1.201	0	2.47
2740	9.25	1.203	0	2.523
2741	8.84	1.205	8	2.792
2742	10.91	1.207	85	3.093
2743	13.28	1.204	260	3.531
2744	15.23	1.199	474	3.653
2745	16.86	1.195	669	3.96
2746	17.93	1.192	805	4.246
2747	18.61	1.189	816	4.376
2748	18.80	1.187	645	4.365
2749	18.80	1.185	521	4.38
2750	18.69	1.184	414	4.466
2751	18.34	1.183	281	4.427
2752	17.71	1.182	149	4.19
2753	16.77	1.183	72	3.944
2754	15.61	1.186	34	3.912
2755	14.09	1.189	1	4.087
2756	13.59	1.192	0	4.368
2757	13.05	1.194	0	4.38
2758	12.57	1.196	0	4.631
2759	12.40	1.196	0	4.939
2760	12.12	1.198	0	5.003
2761	11.96	1.199	0	4.917
2762	11.71	1.199	0	4.689
2763	11.46	1.2	0	4.483
2764	11.30	1.201	0	4.442
2765	11.17	1.201	5	4.422
2766	12.04	1.201	58	4.546
2767	13.13	1.199	150	4.608
2768	14.43	1.195	272	4.676
2769	15.70	1.191	377	4.679
2770	16.76	1.187	429	4.806
2771	17.45	1.183	430	4.948
2772	17.84	1.181	414	5.254
2773	18.37	1.178	463	5.499
2774	18.87	1.176	468	5.218
2775	19.07	1.175	428	4.825
2776	18.52	1.176	303	4.483
2777	17.03	1.179	152	3.892
2778	14.78	1.185	51	3.573
2779	12.03	1.192	2	3.75
2780	10.80	1.199	0	4.002
2781	10.07	1.204	0	4.168
2782	9.37	1.205	0	3.985
2783	8.79	1.204	0	3.831
2784	8.24	1.204	0	3.87
2785	7.74	1.205	0	3.832
2786	7.32	1.206	0	3.769
2787	7.01	1.207	0	3.748
2788	6.85	1.209	0	3.655
2789	6.91	1.211	9	3.427
2790	9.35	1.212	86	3.099
2791	12.01	1.21	241	2.904
2792	14.69	1.201	405	2.803
2793	17.17	1.192	625	2.772
2794	18.45	1.188	773	2.859
2795	19.34	1.185	889	3.136
2796	19.91	1.182	906	3.371
2797	20.23	1.179	840	3.716
2798	20.28	1.177	712	3.94
2799	20.15	1.176	557	4.051
2800	19.76	1.175	382	4.413
2801	18.55	1.176	192	4.774
2802	15.84	1.181	46	4.77
2803	13.44	1.189	2	4.414
2804	12.37	1.195	0	3.497
2805	11.15	1.198	0	2.578
2806	10.20	1.199	0	2.577
2807	9.82	1.199	0	2.963
2808	9.45	1.198	0	3.553
2809	8.86	1.198	0	4.073
2810	8.13	1.199	0	4.642
2811	7.55	1.201	0	4.852
2812	7.05	1.203	0	4.719
2813	7.11	1.205	9	4.506
2814	9.90	1.206	87	4.124
2815	12.95	1.203	295	3.917
2816	14.83	1.198	516	3.725
2817	16.06	1.195	701	3.49
2818	16.86	1.193	821	3.63
2819	17.43	1.191	881	3.979
2820	17.89	1.188	895	4.319
2821	18.24	1.186	868	4.62
2822	18.28	1.184	758	5.022
2823	17.95	1.184	593	5.485
2824	17.18	1.185	380	5.808
2825	15.95	1.187	195	5.542
2826	13.69	1.191	55	5.013
2827	10.94	1.195	3	5.021
2828	9.87	1.2	0	5.174
2829	9.07	1.203	0	5.092
2830	8.17	1.205	0	4.817
2831	7.55	1.207	0	4.478
2832	7.12	1.208	0	4.088
2833	6.85	1.209	0	3.681
2834	6.81	1.21	0	3.349
2835	7.09	1.212	0	3.213
2836	6.97	1.215	0	3.215
2837	6.85	1.219	6	3.112
2838	7.74	1.222	53	3.055
2839	8.82	1.222	130	3
2840	9.96	1.22	218	3.076
2841	11.50	1.215	368	2.974
2842	13.35	1.21	621	2.823
2843	14.73	1.205	772	2.196
2844	15.67	1.201	843	2.101
2845	16.22	1.198	800	1.667
2846	16.46	1.195	674	1.628
2847	16.41	1.193	503	1.585
2848	16.19	1.191	341	2.899
2849	15.52	1.192	185	3.215
2850	13.64	1.194	59	3.093
2851	11.02	1.197	4	3.068
2852	9.92	1.2	0	2.977
2853	9.17	1.202	0	3.184
2854	8.47	1.203	0	3.477
2855	7.87	1.204	0	3.655
2856	7.35	1.204	0	3.718
2857	6.94	1.205	0	3.752
2858	6.57	1.206	0	3.741
2859	6.29	1.207	0	3.701
2860	6.05	1.209	0	3.637
2861	6.00	1.21	11	3.552
2862	8.85	1.21	89	3.329
2863	12.21	1.206	292	3.48
2864	14.90	1.198	513	3.252
2865	17.02	1.19	716	2.707
2866	18.59	1.184	867	2.306
2867	19.76	1.18	940	1.919
2868	20.58	1.175	927	1.808
2869	21.16	1.172	876	2.126
2870	21.50	1.169	783	2.702
2871	21.51	1.167	634	2.923
2872	21.18	1.166	431	3.548
2873	20.22	1.167	225	3.735
2874	17.56	1.17	53	3.697
2875	14.34	1.175	5	3.783
2876	12.81	1.182	0	3.396
2877	11.95	1.189	0	2.982
2878	11.21	1.193	0	2.796
2879	10.36	1.195	0	2.653
2880	9.87	1.197	0	2.459
2881	9.51	1.198	0	2.487
2882	9.15	1.2	0	2.569
2883	8.77	1.202	0	2.616
2884	8.52	1.203	0	2.661
2885	8.35	1.204	12	2.783
2886	10.65	1.204	90	2.768
2887	13.50	1.201	278	2.724
2888	15.61	1.194	497	2.735
2889	17.53	1.188	696	2.807
2890	18.92	1.183	845	2.729
2891	19.93	1.179	928	2.642
2892	20.68	1.176	948	2.582
2893	21.21	1.173	908	2.673
2894	21.44	1.171	804	2.862
2895	21.36	1.169	643	3.051
2896	21.09	1.168	442	3.274
2897	20.29	1.167	227	3.499
2898	17.87	1.168	54	3.716
2899	14.51	1.173	5	4.296
2900	13.22	1.182	0	4.545
2901	12.33	1.19	0	3.949
2902	11.59	1.195	0	3.129
2903	10.71	1.198	0	2.461
2904	9.90	1.2	0	2.148
2905	9.23	1.201	0	2.117
2906	8.87	1.201	0	2.212
2907	8.78	1.202	0	2.175
2908	8.77	1.202	0	2.136
2909	8.93	1.203	14	2.107
2910	11.32	1.203	97	2.035
2911	13.82	1.198	280	2.463
2912	15.84	1.192	491	3.02
2913	17.55	1.186	678	3.397
2914	18.89	1.181	805	3.709
2915	19.81	1.177	849	3.922
2916	20.21	1.174	776	4.135
2917	19.89	1.173	545	4.407
2918	19.12	1.174	345	4.734
2919	18.05	1.176	211	5.051
2920	16.83	1.18	131	5.23
2921	15.69	1.183	83	5.036
2922	14.54	1.187	37	4.334
2923	13.04	1.19	4	3.701
2924	12.37	1.192	0	3.585
2925	11.97	1.194	0	3.288
2926	11.72	1.195	0	3.023
2927	11.52	1.195	0	2.836
2928	11.27	1.194	0	2.529
2929	10.94	1.194	0	2.068
2930	10.78	1.194	0	1.786
2931	10.79	1.194	0	1.685
2932	10.65	1.194	0	1.824
2933	10.47	1.195	14	2.044
2934	11.90	1.196	94	2.048
2935	13.94	1.191	209	1.92
2936	15.32	1.186	274	2.151
2937	16.05	1.184	335	2.404
2938	16.83	1.183	503	2.58
2939	17.59	1.181	666	2.777
2940	17.76	1.18	595	2.862
2941	17.49	1.18	468	2.777
2942	16.99	1.181	326	2.727
2943	16.35	1.181	204	2.678
2944	15.68	1.182	126	2.612
2945	14.91	1.184	72	2.45
2946	13.92	1.187	27	2.214
2947	12.96	1.189	2	2.011
2948	12.45	1.192	0	1.973
2949	11.95	1.194	0	2.04
2950	11.53	1.195	0	2.034
2951	11.20	1.196	0	2.004
2952	10.90	1.196	0	1.975
2953	10.55	1.196	0	1.958
2954	10.16	1.197	0	1.956
2955	10.01	1.197	0	1.844
2956	9.86	1.198	0	1.82
2957	9.77	1.198	14	1.97
2958	11.04	1.198	92	1.96
2959	13.15	1.192	248	1.816
2960	14.73	1.187	437	1.704
2961	15.95	1.183	590	1.551
2962	16.86	1.18	678	1.557
2963	17.51	1.177	734	1.702
2964	17.96	1.175	749	2.257
2965	18.20	1.173	711	2.72
2966	18.24	1.171	615	2.872
2967	18.10	1.17	498	2.899
2968	17.87	1.168	355	2.897
2969	17.40	1.167	196	2.916
2970	16.13	1.167	65	2.752
2971	14.22	1.169	5	2.782
2972	13.34	1.173	0	2.643
2973	12.54	1.178	0	2.294
2974	11.89	1.183	0	2.828
2975	10.87	1.189	0	4.86
2976	9.34	1.195	0	6.46
2977	8.26	1.199	0	7.389
2978	7.42	1.203	0	7.273
2979	5.65	1.213	0	7.48
2980	4.50	1.219	0	7.378
2981	5.00	1.216	4	7.432
2982	5.85	1.213	34	7.402
2983	6.26	1.214	91	7.36
2984	6.77	1.215	148	7
2985	7.74	1.213	200	6.442
2986	9.06	1.209	245	6.056
2987	10.63	1.203	331	5.867
2988	11.81	1.199	393	5.393
2989	12.10	1.198	329	4.589
2990	12.05	1.198	260	3.886
2991	11.96	1.197	209	3.6
2992	11.86	1.197	172	3.518
2993	11.44	1.198	126	3.554
2994	10.16	1.201	50	3.343
2995	8.55	1.204	4	3.009
2996	7.88	1.207	0	2.882
2997	7.52	1.209	0	2.858
2998	7.12	1.211	0	2.798
2999	6.69	1.213	0	2.793
3000	6.23	1.214	0	2.856
3001	5.82	1.216	0	2.946
3002	5.49	1.217	0	3.064
3003	5.18	1.217	0	3.192
3004	4.85	1.218	0	3.367
3005	4.78	1.219	15	3.607
3006	7.47	1.219	97	3.836
3007	10.09	1.215	301	4.366
3008	11.96	1.21	526	4.277
3009	13.53	1.206	725	3.543
3010	14.89	1.202	880	2.873
3011	16.01	1.198	978	2.291
3012	16.84	1.194	1003	2.143
3013	17.45	1.191	956	2.03
3014	17.84	1.188	842	1.962
3015	17.97	1.186	672	2.45
3016	17.77	1.184	462	2.497
3017	17.14	1.184	242	2.5
3018	15.27	1.186	53	2.406
3019	11.99	1.189	8	2.584
3020	10.36	1.193	0	2.699
3021	9.48	1.198	0	2.765
3022	8.94	1.202	0	2.785
3023	8.15	1.206	0	2.836
3024	7.32	1.209	0	2.867
3025	6.70	1.212	0	2.819
3026	6.25	1.214	0	2.847
3027	5.83	1.217	0	2.932
3028	5.24	1.22	0	3.11
3029	5.07	1.222	17	3.329
3030	8.10	1.224	102	3.62
3031	10.73	1.219	294	3.889
3032	13.01	1.212	498	3.826
3033	14.62	1.206	607	3.709
3034	15.42	1.202	585	3.556
3035	16.21	1.2	672	3.359
3036	17.30	1.196	898	3.315
3037	18.01	1.193	901	3.355
3038	18.28	1.191	789	3.519
3039	18.00	1.189	553	3.698
3040	17.56	1.188	368	4.059
3041	16.57	1.19	189	4.498
3042	14.53	1.194	58	4.403
3043	12.25	1.199	6	4.453
3044	11.03	1.205	0	4.231
3045	9.87	1.21	0	3.708
3046	9.03	1.213	0	3.109
3047	9.01	1.213	0	2.564
3048	9.00	1.214	0	2.248
3049	8.97	1.213	0	2.118
3050	8.88	1.212	0	2.234
3051	8.37	1.212	0	2.508
3052	7.93	1.212	0	2.771
3053	7.87	1.213	19	2.978
3054	10.08	1.213	94	3.415
3055	11.42	1.209	161	3.667
3056	12.85	1.204	256	3.802
3057	13.92	1.199	287	4.043
3058	14.25	1.198	263	4.306
3059	14.13	1.198	233	4.617
3060	13.86	1.198	216	4.738
3061	13.60	1.199	204	4.716
3062	13.43	1.199	203	4.695
3063	12.94	1.199	140	4.694
3064	12.31	1.201	91	4.377
3065	11.51	1.203	45	3.854
3066	10.88	1.205	19	3.354
3067	10.28	1.205	2	3.161
3068	9.89	1.206	0	3.309
3069	9.68	1.206	0	3.322
3070	9.60	1.205	0	3.552
3071	9.54	1.204	0	3.482
3072	9.52	1.204	0	3.338
3073	9.35	1.204	0	3.484
3074	9.00	1.205	0	3.44
3075	8.59	1.204	0	3.307
3076	8.14	1.204	0	2.863
3077	8.23	1.204	15	2.38
3078	9.73	1.204	98	1.724
3079	11.37	1.201	276	2.576
3080	12.94	1.196	497	2.934
3081	14.71	1.191	705	3.069
3082	16.16	1.186	843	3.419
3083	17.26	1.182	902	3.646
3084	18.08	1.178	878	3.63
3085	18.68	1.174	815	3.519
3086	19.00	1.172	699	3.367
3087	19.03	1.17	554	3.074
3088	18.87	1.169	395	2.869
3089	18.46	1.169	223	2.728
3090	17.16	1.17	66	2.418
3091	14.90	1.172	10	2.382
3092	13.77	1.177	0	2.455
3093	12.99	1.181	0	2.506
3094	12.20	1.185	0	2.657
3095	11.69	1.187	0	2.751
3096	11.59	1.188	0	2.64
3097	11.60	1.189	0	2.431
3098	11.40	1.189	0	2.216
3099	11.24	1.19	0	1.946
3100	10.95	1.192	0	1.78
3101	10.48	1.195	20	2.057
3102	12.22	1.197	102	2.454
3103	14.39	1.193	283	2.725
3104	16.45	1.186	492	2.896
3105	17.77	1.183	656	2.895
3106	18.70	1.18	770	2.699
3107	19.59	1.177	847	2.527
3108	20.37	1.174	875	2.53
3109	20.95	1.171	853	2.648
3110	21.25	1.169	757	2.855
3111	21.28	1.167	614	3.036
3112	21.13	1.166	433	3.174
3113	20.56	1.166	236	3.346
3114	19.00	1.168	66	3.311
3115	16.29	1.171	11	3.473
3116	14.97	1.177	0	3.738
3117	14.00	1.184	0	3.689
3118	13.00	1.19	0	3.425
3119	12.22	1.194	0	3.104
3120	11.68	1.196	0	2.736
3121	11.22	1.197	0	2.435
3122	10.95	1.197	0	2.365
3123	10.87	1.197	0	2.296
3124	10.90	1.197	0	2.116
3125	10.84	1.2	22	2.061
3126	12.66	1.2	108	2.117
3127	14.37	1.197	264	2.372
3128	15.88	1.192	412	2.763
3129	16.92	1.188	506	3.157
3130	17.93	1.184	651	3.359
3131	18.92	1.18	775	3.346
3132	19.37	1.177	669	3.299
3133	19.36	1.175	482	3.32
3134	19.25	1.173	360	3.187
3135	19.45	1.172	366	3.03
3136	19.51	1.17	307	2.973
3137	19.02	1.17	176	2.878
3138	17.92	1.171	74	2.704
3139	15.78	1.175	9	2.449
3140	14.36	1.179	0	2.3
3141	13.37	1.182	0	3.331
3142	12.53	1.184	0	4.373
3143	11.83	1.187	0	5.049
3144	11.12	1.191	0	5.336
3145	10.55	1.192	0	5.449
3146	10.25	1.193	0	5.228
3147	10.12	1.194	0	5.056
3148	10.09	1.195	0	5.228
3149	10.32	1.197	17	5.52
3150	11.59	1.199	76	5.757
3151	12.97	1.199	146	6.02
3152	14.15	1.198	248	6.418
3153	15.18	1.196	345	6.601
3154	16.08	1.194	415	6.514
3155	16.78	1.192	487	6.563
3156	17.23	1.19	511	6.665
3157	18.11	1.187	649	6.447
3158	18.23	1.186	487	5.652
3159	17.71	1.186	270	5.233
3160	17.14	1.187	181	5.033
3161	16.27	1.188	121	5.161
3162	14.89	1.191	58	5.263
3163	13.02	1.195	10	5.788
3164	11.88	1.2	0	6.407
3165	11.07	1.205	0	6.667
3166	10.41	1.207	0	6.519
3167	10.16	1.207	0	6.109
3168	9.74	1.206	0	5.498
3169	9.52	1.206	0	5.158
3170	9.31	1.206	0	4.846
3171	9.10	1.207	0	4.376
3172	9.02	1.208	0	3.923
3173	9.31	1.208	20	3.591
3174	11.52	1.209	93	3.362
3175	13.59	1.207	207	3.234
3176	15.64	1.201	378	3.169
3177	17.55	1.195	581	2.848
3178	18.86	1.191	758	2.688
3179	19.85	1.187	819	2.168
3180	20.79	1.183	895	2.533
3181	21.42	1.18	838	2.769
3182	21.67	1.177	720	3.04
3183	21.62	1.175	584	3.432
3184	21.11	1.176	399	3.794
3185	20.09	1.178	225	3.934
3186	18.26	1.183	75	3.563
3187	15.46	1.189	13	3.008
3188	13.91	1.194	0	2.494
3189	13.25	1.198	0	2.21
3190	12.78	1.2	0	2.181
3191	12.33	1.201	0	2.231
3192	11.77	1.202	0	2.403
3193	11.25	1.203	0	2.523
3194	10.74	1.204	0	2.574
3195	10.34	1.206	0	2.541
3196	9.92	1.208	0	2.507
3197	9.91	1.21	24	2.496
3198	12.01	1.211	111	2.568
3199	14.10	1.205	275	3.101
3200	15.69	1.201	442	3.637
3201	16.80	1.197	588	4.078
3202	17.66	1.194	744	4.494
3203	18.17	1.193	840	4.799
