    -10045.7793,    -22594.4109, -12548.6316
    -10055.2983,    -22600.4278, -12545.1294
    -10065.2555,    -22605.1996, -12539.9442
    -10074.3297,    -22609.2512, -12534.9214
    -10084.0395,    -22615.0075, -12530.9681
    -10091.8485,    -22619.8678, -12528.0194
    -10099.0319,    -22624.2882, -12525.2563
    -10106.2299,    -22627.0983, -12520.8684
    -10115.3021,    -22631.7521, -12516.4500
    -10125.3643,    -22638.2720, -12512.9077
    -10134.5560,    -22642.0276, -12507.4716
    -10143.7804,    -22645.4352, -12501.6547
    -10155.5130,    -22649.5411, -12494.0281
    -10165.8801,    -22655.6096, -12489.7295
    -10177.4991,    -22660.3318, -12482.8326
    -10189.6482,    -22665.5514, -12475.9032
    -10202.0324,    -22669.4667, -12467.4343
    -10214.4961,    -22674.0894, -12459.5933
    -10226.2111,    -22677.8296, -12451.6185
    -10237.4586,    -22681.9745, -12444.5159
    -10248.6783,    -22686.4667, -12437.7884
    -10258.6790,    -22690.6067, -12431.9277
    -10271.8173,    -22695.6176, -12423.8003
    -10284.0154,    -22700.9364, -12416.9210
    -10296.9952,    -22706.2880, -12409.2928
    -10309.7187,    -22712.8152, -12403.0964
    -10320.7130,    -22716.5476, -12395.8346
    -10331.5265,    -22723.0202, -12391.4937
    -10342.3343,    -22729.8222, -12387.4879
    -10351.0561,    -22735.3710, -12384.3149
    -10359.4876,    -22740.2384, -12380.7508
    -10368.0610,    -22745.1386, -12377.0776
    -10376.7058,    -22750.6735, -12373.9677
    -10388.7090,    -22757.2488, -12368.5397
    -10400.0331,    -22762.8888, -12362.8557
    -10410.9405,    -22767.5676, -12356.6271
    -10422.2850,    -22773.5124, -12351.2273
    -10433.8996,    -22778.8190, -12344.9195
    -10444.4768,    -22783.1395, -12338.6627
    -10455.1427,    -22787.4961, -12332.3534
    -10466.2012,    -22791.9875, -12325.7863
    -10478.3212,    -22796.9832, -12318.6620
    -10491.0912,    -22801.9264, -12310.8353
    -10503.3410,    -22806.4290, -12303.0881
    -10517.2987,    -22812.7185, -12295.4198
    -10529.3204,    -22816.8286, -12287.5082
    -10542.1073,    -22821.5635, -12279.4562
    -10554.5689,    -22826.5717, -12272.0028
    -10567.3069,    -22832.2880, -12264.9811
    -10579.0464,    -22836.7600, -12257.7136
    -10592.3704,    -22841.8243, -12249.4539
    -10604.2060,    -22846.8884, -12242.6824
    -10616.1246,    -22851.1396, -12235.0151
    -10628.5890,    -22856.1386, -12227.5496
    -10640.9092,    -22860.3361, -12219.4269
    -10653.1674,    -22864.7486, -12211.5812
    -10665.6974,    -22870.0601, -12204.3627
    -10676.8895,    -22874.0031, -12197.1136
    -10687.9351,    -22877.8380, -12189.9029
    -10698.6780,    -22881.7656, -12183.0876
    -10709.3189,    -22886.6982, -12177.3793
    -10721.3884,    -22890.8443, -12169.4560
    -10734.1869,    -22897.2417, -12163.0547
    -10748.1644,    -22902.4657, -12154.3012
    -10760.9537,    -22906.7514, -12145.7977
    -10773.2990,    -22910.9871, -12137.6881
    -10786.8386,    -22918.1279, -12131.2894
    -10799.4288,    -22922.6338, -12123.2050
    -10812.5744,    -22926.9828, -12114.4084
    -10824.7180,    -22931.2962, -12106.5782
    -10837.3700,    -22938.6480, -12101.2779
    -10850.9048,    -22943.5760, -12092.6712
    -10863.0267,    -22947.3557, -12084.3290
    -10875.8888,    -22954.4922, -12078.6034
    -10888.7461,    -22959.7577, -12071.0117
    -10901.3648,    -22967.1909, -12065.8260
    -10913.5050,    -22973.0357, -12059.5307
    -10925.8125,    -22979.1022, -12053.2898
    -10938.4248,    -22983.0493, -12044.6245
    -10949.8183,    -22986.5246, -12036.7062
    -10961.3336,    -22990.2929, -12028.9593
    -10972.8079,    -22995.4977, -12022.6898
    -10984.3745,    -22999.5174, -12015.1429
    -10995.0784,    -23003.5721, -12008.4937
    -11006.1623,    -23010.3016, -12004.1392
    -11018.0867,    -23014.5430, -11996.4563
    -11028.9181,    -23018.1155, -11989.1973
    -11039.5436,    -23021.0137, -11981.4702
    -11049.2785,    -23023.7933, -11974.5148
    -11057.9248,    -23025.8192, -11967.8944
    -11067.0227,    -23028.6190, -11961.5963
    -11076.7575,    -23031.8629, -11955.1054
    -11087.7550,    -23035.4259, -11947.6709
    -11096.8808,    -23037.6991, -11940.8183
    -11106.4356,    -23040.5013, -11934.0656
    -11114.9476,    -23042.3703, -11927.4227
    -11122.7382,    -23044.0593, -11921.3211
    -11135.1308,    -23048.2990, -11913.1682
    -11147.4632,    -23052.0913, -11904.6281
    -11156.5863,    -23053.9505, -11897.3641
    -11163.7189,    -23055.4131, -11891.6941
    -11170.3155,    -23056.6169, -11886.3014
    -11177.3013,    -23057.7253, -11880.4240
    -11185.1585,    -23060.0195, -11874.8610
    -11193.1830,    -23062.6503, -11869.4674
    -11202.5658,    -23065.4365, -11862.8706
    -11210.2652,    -23067.9321, -11857.6669
    -11218.7527,    -23070.2627, -11851.5101
    -11227.2073,    -23072.9229, -11845.7157
    -11235.3925,    -23076.1055, -11840.7130
    -11243.5122,    -23078.2306, -11834.7184
    -11253.1557,    -23082.1735, -11829.0178
    -11262.7511,    -23085.5339, -11822.7828
    -11272.2475,    -23088.0173, -11815.7698
    -11282.9561,    -23090.9027, -11807.9466
    -11291.8659,    -23092.7721, -11800.9062
    -11300.4528,    -23095.3311, -11794.8783
    -11308.3352,    -23096.8653, -11788.5301
    -11315.5466,    -23097.9605, -11782.4139
    -11324.3378,    -23101.1696, -11776.8318
    -11333.5510,    -23102.8680, -11769.3171
    -11342.9852,    -23104.8487, -11761.8635
    -11352.3699,    -23106.8392, -11754.4693
    -11361.1425,    -23108.3186, -11747.1762
    -11368.2359,    -23109.1873, -11740.9514
    -11374.9535,    -23110.0449, -11735.0914
    -11383.0999,    -23112.0797, -11728.9798
    -11390.9839,    -23113.4698, -11722.4860
    -11399.9247,    -23114.9876, -11715.0629
    -11408.7133,    -23116.5456, -11707.8323
    -11416.7892,    -23117.7155, -11700.9262
    -11424.6793,    -23119.2829, -11694.6036
    -11431.9993,    -23120.6862, -11688.6868
    -11440.1894,    -23122.0210, -11681.8316
    -11447.5362,    -23123.3867, -11675.8505
    -11454.0526,    -23125.3944, -11671.3418
    -11462.6162,    -23128.2105, -11665.5943
    -11470.4331,    -23131.0181, -11660.5851
    -11477.8396,    -23132.0035, -11654.1639
    -11485.1792,    -23133.7087, -11648.5295
    -11494.2745,    -23137.1198, -11642.8453
    -11501.4785,    -23137.8356, -11636.3571
    -11508.0618,    -23138.9674, -11630.9056
    -11515.0697,    -23141.1415, -11626.0718
    -11522.6910,    -23144.2508, -11621.5598
    -11529.8959,    -23145.9767, -11616.0808
    -11539.2592,    -23149.0622, -11609.8030
    -11548.7666,    -23152.3146, -11603.5480
    -11555.8114,    -23153.1503, -11597.3388
    -11562.4746,    -23154.9365, -11592.4619
    -11566.0450,    -23154.5446, -11588.4996
    -11573.1130,    -23155.8125, -11582.6995
    -11579.3940,    -23156.5639, -11577.1699
    -11583.8587,    -23156.8198, -11572.9611
    -11588.1687,    -23157.7602, -11569.5915
    -11594.1465,    -23158.8531, -11564.7067
    -11601.1019,    -23161.9815, -11560.8795
    -11608.4203,    -23164.7055, -11556.2853
    -11614.7811,    -23165.9704, -11551.1894
    -11620.7198,    -23167.2566, -11546.5368
    -11627.4207,    -23167.8838, -11540.4631
    -11635.9197,    -23169.1729, -11533.2531
    -11645.3436,    -23171.3011, -11525.9576
    -11652.0882,    -23171.8921, -11519.8039
    -11658.6649,    -23172.6407, -11513.9758
    -11666.4755,    -23175.0401, -11508.5646
    -11673.2806,    -23177.1791, -11503.8985
    -11680.0014,    -23178.7283, -11498.7269
    -11689.6642,    -23181.8217, -11492.1575
    -11700.0315,    -23183.8564, -11483.8249
    -11707.9598,    -23184.9814, -11477.0216
    -11716.4525,    -23188.5149, -11472.0623
    -11723.7172,    -23189.5442, -11465.8271
    -11728.3347,    -23189.8810, -11461.5463
    -11734.4200,    -23192.2975, -11457.8774
    -11743.3519,    -23195.0398, -11451.6879
    -11748.8188,    -23195.7457, -11446.9268
    -11756.6858,    -23197.4157, -11440.7298
    -11766.0892,    -23199.5476, -11433.4584
    -11774.7016,    -23201.5471, -11426.8455
    -11783.3218,    -23205.1441, -11421.8223
    -11792.2522,    -23209.1572, -11416.9050
    -11802.1247,    -23213.7165, -11411.5918
    -11810.6344,    -23217.0766, -11406.4421
    -11815.8120,    -23217.2295, -11401.4175
    -11821.6514,    -23218.3634, -11396.7120
